site,date,year,death,yll,pop,tm,rh,tmax,tmin,PM10,dow,t
LocationM,2009-7-13,2009,7,116.1649,375181,28.1743,70.22764,32.93313,26.61148,60.915,2,194
LocationM,2009-7-14,2009,3,58.95358,375181,27.93776,70.31744,33.60082,26.90613,73.27403,3,195
LocationM,2009-7-15,2009,3,37.07022,375181,28.40235,66.10879,34.11099,27.26452,97.8555,4,196
LocationM,2009-7-16,2009,2,38.92062,375181,28.5391,70.43506,35.20516,27.55669,77.84017,5,197
LocationM,2009-7-17,2009,5,73.1461,375181,28.71749,63.39166,35.67861,27.93101,100.6882,6,198
LocationM,2009-7-18,2009,10,189.5943,375181,28.85985,66.89519,33.15566,27.83754,93.644,7,199
LocationM,2009-7-19,2009,4,31.65158,375181,29.40638,66.71571,36.35695,27.45863,97.21957,1,200
LocationM,2009-7-20,2009,7,139.5708,375181,30.7312,58.57199,38.36417,28.94499,111.2938,2,201
LocationM,2009-7-21,2009,10,117.522,375181,31.15535,56.25402,37.30833,29.71521,116.6958,3,202
LocationM,2009-7-22,2009,9,141.5156,375181,26.11164,81.78324,32.81799,25.12708,64.31723,4,203
LocationM,2009-7-23,2009,4,67.66471,375181,27.19293,77.69431,33.57555,24.57355,104.1775,5,204
LocationM,2009-7-24,2009,3,62.68652,375181,26.23978,84.47728,31.40174,25.15953,120.3441,6,205
LocationM,2009-7-25,2009,12,210.8009,375181,24.6224,82.72167,27.99509,22.91336,55.8775,7,206
LocationM,2009-7-26,2009,4,64.5511,375181,24.72615,80.8828,28.46264,23.3655,101.9389,1,207
LocationM,2009-7-27,2009,6,147.2155,375181,25.05788,84.41259,26.66744,23.67536,69.54097,2,208
LocationM,2009-7-28,2009,7,101.7331,375181,25.73163,87.57294,28.3886,23.80452,80.33693,3,209
LocationM,2009-7-29,2009,3,54.97555,375181,24.56852,87.93275,26.63509,22.93561,94.91523,4,210
LocationM,2009-7-30,2009,6,103.4419,375181,25.67674,87.05753,30.21528,22.84471,65.43647,5,211
LocationM,2009-7-31,2009,3,69.51061,375181,26.04516,86.10921,30.33951,23.58456,94.93863,6,212
LocationM,2009-8-1,2009,4,68.14924,375181,26.18303,88.85541,28.58365,24.21635,66.95453,7,213
LocationM,2009-8-2,2009,5,85.88221,375181,25.0793,89.66184,27.28804,24.25267,84.97543,1,214
LocationM,2009-8-3,2009,4,66.37647,375181,26.0448,85.31387,29.61292,24.35075,95.3025,2,215
LocationM,2009-8-4,2009,3,66.98703,375181,26.80112,89.40262,30.71026,25.0718,57.69737,3,216
LocationM,2009-8-5,2009,7,166.98,375181,27.12633,87.04997,30.34978,25.6605,56.79673,4,217
LocationM,2009-8-6,2009,5,58.86466,375181,26.4069,86.73326,28.87889,24.9132,96.9639,5,218
LocationM,2009-8-7,2009,3,54.34806,375181,27.57994,86.47469,30.01707,26.18476,72.0655,6,219
LocationM,2009-8-8,2009,8,103.6065,375181,27.28169,84.57528,29.58069,25.88635,86.28737,7,220
LocationM,2009-8-9,2009,5,112.1148,375181,26.50063,87.81881,28.05871,25.44292,55.80537,1,221
LocationM,2009-8-10,2009,6,138.0449,375181,27.31494,87.53954,29.08839,25.37975,49.12957,2,222
LocationM,2009-8-11,2009,3,64.05394,375181,27.80125,82.61835,28.99982,25.58486,106.7589,3,223
LocationM,2009-8-12,2009,4,46.34857,375181,26.55009,79.8157,30.87556,24.75755,117.5017,4,224
LocationM,2009-8-13,2009,5,95.37994,375181,27.44918,85.74018,30.8069,25.27603,87.33603,5,225
LocationM,2009-8-14,2009,4,108.6851,375181,27.41093,83.8025,31.6881,24.70355,116.6821,6,226
LocationM,2009-8-15,2009,4,58.04334,375181,25.66089,87.04481,28.64185,23.50236,51.3609,7,227
LocationM,2009-8-16,2009,6,74.9196,375181,27.57607,81.83801,32.43764,23.52994,118.6493,1,228
LocationM,2009-8-17,2009,14,246.5471,375181,28.26535,79.71366,33.29711,25.94258,101.6851,2,229
LocationM,2009-8-18,2009,6,66.17343,375181,28.70475,74.58621,34.42936,26.98167,84.18023,3,230
LocationM,2009-8-19,2009,5,105.9744,375181,28.87277,73.26426,34.89392,26.71453,113.5449,4,231
LocationM,2009-8-20,2009,11,181.0359,375181,29.4991,71.54643,34.97216,26.89317,115.9447,5,232
LocationM,2009-8-21,2009,2,14.33954,375181,28.90167,76.7013,34.6287,26.3389,112.6641,6,233
LocationM,2009-8-22,2009,3,41.55456,375181,28.91875,77.07899,34.02452,26.56503,117.5003,7,234
LocationM,2009-8-23,2009,4,76.35329,375181,29.04233,74.86299,33.60446,26.29631,114.5941,1,235
LocationM,2009-8-24,2009,4,113.9573,375181,27.5655,73.03157,30.7889,26.18661,96.58183,2,236
LocationM,2009-8-25,2009,6,105.7266,375181,27.7315,72.21588,32.01687,25.34294,137.5521,3,237
LocationM,2009-8-26,2009,10,136.1369,375181,28.91724,71.84842,34.19183,26.34152,85.42727,4,238
LocationM,2009-8-27,2009,8,120.6084,375181,29.95664,71.77238,35.85471,26.01439,120.7142,5,239
LocationM,2009-8-28,2009,8,201.9542,375181,28.39576,75.98655,32.10165,25.54101,125.2317,6,240
LocationM,2009-8-29,2009,3,37.31042,375181,26.40812,70.9258,28.64975,25.12063,57.62023,7,241
LocationM,2009-8-30,2009,6,62.27227,375181,25.08635,77.41022,26.6423,22.50126,64.8721,1,242
LocationM,2009-8-31,2009,8,111.4368,375181,24.58333,80.01891,25.4603,21.59642,61.34837,2,243
LocationM,2009-9-1,2009,1,4.100673,375181,26.09572,80.76793,29.89368,22.6106,61.36273,3,244
LocationM,2009-9-2,2009,1,5.919055,375181,26.7399,79.51789,29.85573,24.39823,91.70913,4,245
LocationM,2009-9-3,2009,8,79.89171,375181,26.17882,83.11169,29.94297,23.93386,56.16973,5,246
LocationM,2009-9-4,2009,6,117.7749,375181,27.24145,80.39607,30.38777,24.76375,84.3727,6,247
LocationM,2009-9-5,2009,5,82.35639,375181,27.34578,78.71935,31.56236,24.94575,94.11373,7,248
LocationM,2009-9-6,2009,8,97.67689,375181,26.80268,74.14312,31.37238,24.45301,121.6182,1,249
LocationM,2009-9-7,2009,4,33.29244,375181,26.01009,72.74764,30.05249,23.58039,116.2749,2,250
LocationM,2009-9-8,2009,5,90.157,375181,25.54696,72.21948,29.15022,23.39921,117.4658,3,251
LocationM,2009-9-9,2009,8,81.23037,375181,24.69026,60.79013,27.78421,22.9598,95.94907,4,252
LocationM,2009-9-10,2009,4,100.9225,375181,25.11978,63.5693,28.81034,21.40059,103.5977,5,253
LocationM,2009-9-11,2009,6,105.9744,375181,25.86389,66.74357,32.16026,22.22753,124.402,6,254
LocationM,2009-9-12,2009,4,53.22443,375181,25.33165,73.45621,28.34033,23.70188,66.35613,7,255
LocationM,2009-9-13,2009,5,122.7627,375181,24.34544,64.60303,27.43867,21.65742,127.2808,1,256
LocationM,2009-9-14,2009,4,35.11082,375181,24.80692,71.28775,28.32428,22.18441,131.1299,2,257
LocationM,2009-9-15,2009,10,179.3267,375181,25.08885,73.74694,26.62237,22.87558,97.76887,3,258
LocationM,2009-9-16,2009,9,161.7104,375181,24.44871,73.37801,25.58132,22.77596,76.80133,4,259
LocationM,2009-9-17,2009,7,143.1688,375181,25.15811,77.47281,28.67491,22.47237,77.32727,5,260
LocationM,2009-9-18,2009,7,93.89122,375181,23.3942,86.18534,25.91339,21.8778,99.70887,6,261
LocationM,2009-9-19,2009,3,67.04781,375181,24.10433,70.57306,28.36827,20.01393,104.1342,7,262
LocationM,2009-9-20,2009,3,42.21695,375181,25.19653,67.05063,29.31771,21.06971,62.8852,1,263
LocationM,2009-9-21,2009,5,109.687,375181,24.47277,80.58655,27.08579,21.51887,115.3967,2,264
LocationM,2009-9-22,2009,2,35.13037,375181,22.31987,91.14051,22.86155,21.0209,84.41333,3,265
LocationM,2009-9-23,2009,4,83.99742,375181,23.84824,87.18786,26.29948,21.36722,63.28367,4,266
LocationM,2009-9-24,2009,8,105.9157,375181,25.25085,84.2874,28.90846,22.98354,116.9091,5,267
LocationM,2009-9-25,2009,6,106.5749,375181,26.93332,75.18374,31.738,23.50604,105.9154,6,268
LocationM,2009-9-26,2009,9,132.7208,375181,25.41988,76.65371,27.66475,23.1602,82.59783,7,269
LocationM,2009-9-27,2009,6,72.12821,375181,25.39241,80.56244,28.08927,23.12974,100.4522,1,270
LocationM,2009-9-28,2009,4,75.4544,375181,24.24784,79.24254,25.60889,22.42195,117.4533,2,271
LocationM,2009-9-29,2009,6,57.2022,375181,23.41214,84.91496,23.82271,22.31085,63.9807,3,272
LocationM,2009-9-30,2009,8,118.2011,375181,22.19193,91.92102,23.10191,21.18534,50.5487,4,273
LocationM,2009-10-1,2009,4,37.34065,375181,22.92015,92.86962,23.62325,21.37957,51.7475,5,274
LocationM,2009-10-2,2009,5,115.9758,375181,22.9656,75.66004,26.1779,20.93264,89.83607,6,275
LocationM,2009-10-3,2009,4,57.10593,375181,21.89408,71.11976,25.75081,18.28689,112.608,7,276
LocationM,2009-10-4,2009,6,82.42121,375181,22.37486,69.68922,25.94674,16.43873,102.974,1,277
LocationM,2009-10-5,2009,2,21.88299,375181,22.4794,73.90158,25.77757,19.1439,73.47763,2,278
LocationM,2009-10-6,2009,7,100.4217,375181,22.21062,70.23457,25.13366,19.17111,107.1342,3,279
LocationM,2009-10-7,2009,7,90.51752,375181,21.93907,59.102,24.47905,18.52448,94.3277,4,280
LocationM,2009-10-8,2009,7,90.71626,375181,21.65136,65.44926,24.66979,18.36291,123.5071,5,281
LocationM,2009-10-9,2009,7,86.11577,375181,20.69766,71.54858,22.40939,19.52791,81.05133,6,282
LocationM,2009-10-10,2009,7,148.2333,375181,21.30092,65.60294,23.97851,19.1098,71.76393,7,283
LocationM,2009-10-11,2009,4,64.37638,375181,20.8223,65.56598,22.71157,18.82475,73.8856,1,284
LocationM,2009-10-12,2009,11,234.6063,375181,19.78286,76.42819,20.86379,18.0699,120.4246,2,285
LocationM,2009-10-13,2009,4,64.0393,375181,18.02775,82.78523,19.01651,15.81296,108.5045,3,286
LocationM,2009-10-14,2009,4,43.93629,375181,19.02813,67.48112,22.74562,15.44249,72.53677,4,287
LocationM,2009-10-15,2009,5,58.86961,375181,18.95323,61.15141,23.31941,13.75423,87.52833,5,288
LocationM,2009-10-16,2009,5,61.00965,375181,19.99161,69.75456,24.28119,14.92154,136.809,6,289
LocationM,2009-10-17,2009,4,39.08239,375181,20.2094,53.67503,24.55959,16.43216,110.4748,7,290
LocationM,2009-10-18,2009,9,118.6702,375181,19.72067,50.45289,25.74475,12.98722,105.6905,1,291
LocationM,2009-10-19,2009,9,136.8462,375181,20.44647,56.7161,24.00071,17.56492,80.46453,2,292
LocationM,2009-10-20,2009,6,114.1507,375181,18.86597,54.34543,23.05961,14.95293,79.9047,3,293
LocationM,2009-10-21,2009,6,114.1443,375181,19.4175,61.11409,24.74149,13.61093,107.1484,4,294
LocationM,2009-10-22,2009,4,31.00983,375181,20.58377,66.69584,24.05869,15.63118,119.2506,5,295
LocationM,2009-10-23,2009,3,37.0926,375181,21.19392,70.1112,24.26855,16.59128,117.2126,6,296
LocationM,2009-10-24,2009,7,111.3334,375181,21.24052,71.39056,24.01063,16.23791,113.7536,7,297
LocationM,2009-10-25,2009,10,103.563,375181,21.13248,75.01736,24.02744,16.39663,112.3348,1,298
LocationM,2009-10-26,2009,8,130.8691,375181,20.10285,66.89639,23.48358,17.00169,113.826,2,299
LocationM,2009-10-27,2009,4,55.1628,375181,19.30837,73.8921,23.1573,14.04007,128.7531,3,300
LocationM,2009-10-28,2009,9,135.4162,375181,21.72457,68.47401,25.69123,18.26731,76.4733,4,301
LocationM,2009-10-29,2009,4,50.50759,375181,22.90051,68.7014,27.92958,19.25642,124.8823,5,302
LocationM,2009-10-30,2009,2,29.64734,375181,22.74329,70.80796,26.78193,20.48502,149.1242,6,303
LocationM,2009-10-31,2009,5,54.90497,375181,22.67502,73.27334,27.45055,19.27463,141.0523,7,304
LocationM,2009-11-1,2009,5,55.8097,375181,17.79383,72.25813,22.10303,14.85732,113.705,1,305
LocationM,2009-11-2,2009,2,18.65721,375181,12.20606,58.69414,15.05816,8.075372,73.36127,2,306
LocationM,2009-11-3,2009,4,47.42472,375181,10.5409,62.28848,13.76929,5.316678,118.8132,3,307
LocationM,2009-11-4,2009,1,10.23672,375181,15.74996,68.95572,21.00758,8.352862,165.5052,4,308
LocationM,2009-11-5,2009,5,104.1083,375181,18.93039,71.72445,23.91796,12.6316,139.4486,5,309
LocationM,2009-11-6,2009,6,111.7779,375181,20.25675,73.61237,26.14977,14.87988,166.168,6,310
LocationM,2009-11-7,2009,4,77.75851,375181,21.91795,81.30507,24.98152,18.64934,112.4952,7,311
LocationM,2009-11-8,2009,4,39.03747,375181,22.39499,82.7353,27.44899,20.46441,82.8895,1,312
LocationM,2009-11-9,2009,3,27.50692,375181,21.00282,90.41883,23.39026,19.18211,53.81053,2,313
LocationM,2009-11-10,2009,3,25.78592,375181,18.31247,89.15403,20.7088,14.89253,55.17613,3,314
LocationM,2009-11-11,2009,7,82.60791,375181,16.79277,85.44145,16.05441,13.45777,68.7385,4,315
LocationM,2009-11-12,2009,7,133.2524,375181,17.90875,87.13327,17.97286,13.72785,100.7327,5,316
LocationM,2009-11-13,2009,4,100.1752,375181,9.265322,87.41942,15.79001,7.153146,85.83113,6,317
LocationM,2009-11-14,2009,3,71.03148,375181,9.861364,77.14725,10.21669,6.639978,115.8165,7,318
LocationM,2009-11-15,2009,6,117.8644,375181,11.60126,78.00823,11.94452,8.430011,138.3014,1,319
LocationM,2009-11-16,2009,4,76.48666,375181,11.11808,89.93245,10.33739,7.550826,67.65857,2,320
LocationM,2009-11-17,2009,1,5.312472,375181,6.911959,84.17172,8.873325,3.394157,93.14867,3,321
LocationM,2009-11-18,2009,11,135.405,375181,5.937421,72.97516,5.480771,2.102391,79.23387,4,322
LocationM,2009-11-19,2009,4,38.72506,375181,5.554416,86.53538,4.755884,2.783361,99.20507,5,323
LocationM,2009-11-20,2009,5,144.371,375181,6.669118,91.54272,5.52751,3.719554,67.96863,6,324
LocationM,2009-11-21,2009,6,112.5167,375181,8.093736,72.17457,9.776402,5.223725,138.2296,7,325
LocationM,2009-11-22,2009,9,93.41862,375181,8.024353,78.3807,11.76455,5.612595,130.6288,1,326
LocationM,2009-11-23,2009,9,157.3886,375181,10.40514,78.25326,15.43166,2.60592,145.4471,2,327
LocationM,2009-11-24,2009,8,132.4556,375181,14.90161,79.60678,20.11097,9.443419,97.65273,3,328
LocationM,2009-11-25,2009,9,114.0152,375181,13.10885,83.82078,18.35647,9.028835,182.3107,4,329
LocationM,2009-11-26,2009,1,5.312472,375181,14.54759,82.47264,20.05261,9.198116,163.7319,5,330
LocationM,2009-11-27,2009,4,108.0795,375181,15.14544,88.09018,15.28448,11.46581,128.2184,6,331
LocationM,2009-11-28,2009,2,35.69484,375181,13.28794,77.94172,13.68664,11.74479,80.35933,7,332
LocationM,2009-11-29,2009,6,71.38528,375181,9.851559,80.99605,11.06909,7.823697,126.0124,1,333
LocationM,2009-11-30,2009,5,83.53818,375181,7.458074,76.24895,8.910568,5.648512,165.8878,2,334
LocationM,2009-12-1,2009,7,110.3619,375181,7.403477,76.75834,11.58485,2.808132,171.9054,3,335
LocationM,2009-12-2,2009,4,62.64968,375181,9.733884,80.33532,13.61217,3.57449,174.2513,4,336
LocationM,2009-12-3,2009,8,170.4047,375181,8.120041,62.76503,10.49588,6.00914,157.9778,5,337
LocationM,2009-12-4,2009,4,64.70487,375181,8.915793,69.14205,13.5103,2.250788,177.7719,6,338
LocationM,2009-12-5,2009,7,96.15215,375181,7.615496,54.39141,10.90005,4.66332,128.8296,7,339
LocationM,2009-12-6,2009,8,148.4616,375181,7.575218,64.29228,11.90924,1.110085,156.6114,1,340
LocationM,2009-12-7,2009,6,86.31768,375181,12.18164,67.84588,16.22669,5.573906,164.8171,2,341
LocationM,2009-12-8,2009,5,146.7026,375181,14.30247,80.35298,16.10318,11.53377,145.7626,3,342
LocationM,2009-12-9,2009,6,68.24489,375181,11.22353,88.41829,13.16863,9.919755,113.4043,4,343
LocationM,2009-12-10,2009,7,96.76959,375181,9.90178,89.01052,10.33352,9.245689,137.8677,5,344
LocationM,2009-12-11,2009,6,98.65462,375181,10.62919,87.61324,13.07788,9.142802,132.915,6,345
LocationM,2009-12-12,2009,7,108.1405,375181,12.33125,83.13727,13.92656,9.728931,154.8008,7,346
LocationM,2009-12-13,2009,7,60.91931,375181,10.77203,89.05437,12.56324,8.71324,125.6174,1,347
LocationM,2009-12-14,2009,0,0,375181,10.33056,76.21401,11.21633,7.666532,124.0493,2,348
LocationM,2009-12-15,2009,2,30.77059,375181,8.827744,88.88463,9.893422,6.089529,68.65943,3,349
LocationM,2009-12-16,2009,5,61.91571,375181,6.975477,70.77021,7.951231,4.336132,122.4929,4,350
LocationM,2009-12-17,2009,3,69.96503,375181,4.625862,67.20764,6.961179,2.617915,107.0411,5,351
LocationM,2009-12-18,2009,6,68.79305,375181,3.510675,60.54629,5.310039,0.6857328,126.637,6,352
LocationM,2009-12-19,2009,3,44.64192,375181,1.607477,51.53989,3.966807,-1.171804,123.7812,7,353
LocationM,2009-12-20,2009,5,99.12636,375181,2.879146,50.59621,5.876774,-1.02127,136.0534,1,354
LocationM,2009-12-21,2009,3,59.73413,375181,2.301284,50.19036,6.433061,-1.196044,123.2566,2,355
LocationM,2009-12-22,2009,5,96.25155,375181,6.669022,61.58626,13.95604,-0.8188926,154.3925,3,356
LocationM,2009-12-23,2009,6,140.2124,375181,9.862917,65.21659,16.10169,3.038997,137.1705,4,357
LocationM,2009-12-24,2009,3,32.19272,375181,12.42847,75.52812,15.46877,8.945444,145.8708,5,358
LocationM,2009-12-25,2009,5,51.2813,375181,8.432518,78.09408,11.65155,5.605273,114.549,6,359
LocationM,2009-12-26,2009,2,20.88539,375181,3.754242,64.32522,6.000656,0.4101377,154.0988,7,360
LocationM,2009-12-27,2009,2,16.84097,375181,3.641033,80.64183,4.766129,0.4018402,113.0588,1,361
LocationM,2009-12-28,2009,5,114.4205,375181,1.260713,68.69532,4.40822,-2.023413,68.55827,2,362
LocationM,2009-12-29,2009,1,11.70753,375181,5.040347,72.36939,10.10107,-1.757339,145.7645,3,363
LocationM,2009-12-30,2009,6,55.09896,375181,6.776014,72.60935,9.714259,3.218058,128.7443,4,364
LocationM,2009-12-31,2009,2,20.12802,375181,3.202416,62.92807,5.935298,0.8581818,138.999,5,365
LocationM,2010-1-1,2010,16,209.9955,375608.5,5.171934,63.06926,10.63144,-1.564678,149.9069,6,366
LocationM,2010-1-2,2010,8,69.38341,375608.5,9.298565,73.05476,12.4149,6.791085,146.3472,7,367
LocationM,2010-1-3,2010,9,115.6886,375608.5,8.656551,75.38412,11.96185,4.456661,185.7877,1,368
LocationM,2010-1-4,2010,3,37.29623,375608.5,7.033873,74.48977,10.99375,3.401672,174.3456,2,369
LocationM,2010-1-5,2010,4,49.18988,375608.5,1.081851,58.73681,4.333736,-1.281193,128.3714,3,370
LocationM,2010-1-6,2010,7,74.24675,375608.5,2.400339,69.4206,4.258625,-0.1604573,76.4974,4,371
LocationM,2010-1-7,2010,7,93.44678,375608.5,2.388242,69.92056,4.766427,-1.949956,171.3989,5,372
LocationM,2010-1-8,2010,9,127.4524,375608.5,2.706118,63.00167,5.732185,-0.2449559,178.0479,6,373
LocationM,2010-1-9,2010,11,166.2092,375608.5,6.215953,73.45574,11.315,-1.402074,187.3549,7,374
LocationM,2010-1-10,2010,9,115.7413,375608.5,8.053545,90.00558,7.921,5.568366,74.6925,1,375
LocationM,2010-1-11,2010,2,17.62659,375608.5,3.975931,91.17046,6.503639,0.7900028,95.1834,2,376
LocationM,2010-1-12,2010,8,150.7896,375608.5,2.135937,59.48592,4.777444,-0.791168,124.9602,3,377
LocationM,2010-1-13,2010,12,209.7216,375608.5,0.2993333,44.38996,4.080419,-2.007388,124.2251,4,378
LocationM,2010-1-14,2010,6,45.02653,375608.5,2.061749,58.39689,9.600791,-4.574824,154.404,5,379
LocationM,2010-1-15,2010,10,163.423,375608.5,5.83481,71.46664,10.47133,0.5655427,177.6051,6,380
LocationM,2010-1-16,2010,7,111.6289,375608.5,5.720551,73.72606,8.361342,3.442361,132.558,7,381
LocationM,2010-1-17,2010,10,124.954,375608.5,6.619477,78.62043,11.29511,1.659223,179.2803,1,382
LocationM,2010-1-18,2010,14,224.9905,375608.5,9.483262,77.38613,15.12607,3.320077,146.0551,2,383
LocationM,2010-1-19,2010,10,109.2261,375608.5,14.54263,86.58972,16.10856,9.665369,133.6699,3,384
LocationM,2010-1-20,2010,10,130.016,375608.5,16.80002,78.67378,23.61885,12.33779,167.221,4,385
LocationM,2010-1-21,2010,4,49.70114,375608.5,5.080397,81.48487,17.10149,2.584138,126.3726,5,386
LocationM,2010-1-22,2010,10,138.6269,375608.5,2.679231,64.46623,3.21854,1.105477,164.5207,6,387
LocationM,2010-1-23,2010,5,67.81315,375608.5,3.528419,54.37839,4.895931,1.783039,150.9506,7,388
LocationM,2010-1-24,2010,8,147.8161,375608.5,5.564884,69.1083,9.347661,1.382554,169.1098,1,389
LocationM,2010-1-25,2010,3,53.06381,375608.5,5.96311,73.83575,9.014275,4.318342,115.3745,2,390
LocationM,2010-1-26,2010,8,177.7521,375608.5,4.984983,73.17006,8.91941,0.07806336,145.295,3,391
LocationM,2010-1-27,2010,6,135.0406,375608.5,10.45387,76.61824,13.91898,5.935937,135.6027,4,392
LocationM,2010-1-28,2010,6,112.1275,375608.5,7.843138,87.47017,10.35352,6.578033,123.0153,5,393
LocationM,2010-1-29,2010,6,66.97325,375608.5,7.927752,78.98712,12.17112,4.523714,186.8889,6,394
LocationM,2010-1-30,2010,5,42.35364,375608.5,11.89982,75.0682,16.25975,7.680399,97.3512,7,395
LocationM,2010-1-31,2010,12,194.148,375608.5,9.036251,90.98017,11.6941,8.195769,112.3996,1,396
LocationM,2010-2-1,2010,5,38.9158,375608.5,6.857132,86.99425,8.597915,5.130154,88.5328,2,397
LocationM,2010-2-2,2010,4,65.32196,375608.5,5.161835,81.82302,6.384063,2.843862,88.33503,3,398
LocationM,2010-2-3,2010,10,101.7587,375608.5,6.307749,80.07659,6.91535,3.397339,111.643,4,399
LocationM,2010-2-4,2010,6,82.27597,375608.5,6.060107,81.29104,6.740656,4.489267,137.8198,5,400
LocationM,2010-2-5,2010,12,123.7677,375608.5,7.457441,81.37741,7.939521,5.280408,141.9458,6,401
LocationM,2010-2-6,2010,3,29.19176,375608.5,7.489455,87.48286,7.925642,6.279967,77.59937,7,402
LocationM,2010-2-7,2010,4,86.59616,375608.5,9.794187,93.75121,11.16339,7.180744,119.015,1,403
LocationM,2010-2-8,2010,6,79.50252,375608.5,10.93647,88.81018,17.36817,7.308278,180.8272,2,404
LocationM,2010-2-9,2010,7,74.98229,375608.5,15.6177,80.24323,25.49591,10.72592,159.4228,3,405
LocationM,2010-2-10,2010,4,26.77977,375608.5,10.67783,94.16987,17.39745,7.712262,110.5763,4,406
LocationM,2010-2-11,2010,7,87.28464,375608.5,4.963595,90.24493,7.475697,1.154625,62.1105,5,407
LocationM,2010-2-12,2010,4,71.5395,375608.5,0.5447713,66.7036,2.271468,-0.8972479,70.28937,6,408
LocationM,2010-2-13,2010,6,95.66054,375608.5,1.408804,62.97819,3.837912,-2.299212,69.7376,7,409
LocationM,2010-2-14,2010,10,173.3179,375608.5,4.697518,90.11387,3.855317,0.9900744,67.7884,1,410
